sample_id,time_ms,distance_cm,delta_cm,abs_delta_cm,velocity_cm_s,moving_avg_cm,event
1508,496149,67.50,0.00,0.00,0.00,67.50,0
1509,496456,66.56,-0.94,0.94,-3.07,67.31,0
1510,496763,66.56,0.00,0.00,0.00,67.13,0
1511,497070,66.56,0.00,0.00,0.00,66.94,0
1512,497377,65.50,-1.06,1.06,-3.46,66.54,0
1513,497684,65.50,0.00,0.00,0.00,66.13,0
1514,497991,65.50,0.00,0.00,0.00,65.92,0
1515,498298,65.50,0.00,0.00,0.00,65.71,0
1516,498605,65.50,0.00,0.00,0.00,65.50,0
1517,498912,65.50,0.00,0.00,0.00,65.50,0
1518,499219,65.50,0.00,0.00,0.00,65.50,0
1519,499526,64.55,-0.94,0.94,-3.07,65.31,0
1520,499833,64.55,0.00,0.00,0.00,65.12,0
1521,500140,64.55,0.00,0.00,0.00,64.93,0
1522,500447,64.55,0.00,0.00,0.00,64.74,0
1523,500754,64.55,0.00,0.00,0.00,64.55,0
1524,501061,64.55,0.00,0.00,0.00,64.55,0
1525,501368,64.55,0.00,0.00,0.00,64.55,0
1526,501675,64.55,0.00,0.00,0.00,64.55,0
1527,501982,64.55,0.00,0.00,0.00,64.55,0
1528,502289,64.55,0.00,0.00,0.00,64.55,0
1529,502596,64.55,0.00,0.00,0.00,64.55,0
1530,502903,64.55,0.00,0.00,0.00,64.55,0
1531,503210,64.55,0.00,0.00,0.00,64.55,0
1532,503517,64.55,0.00,0.00,0.00,64.55,0
1533,503824,64.55,0.00,0.00,0.00,64.55,0
1534,504131,63.49,-1.06,1.06,-3.46,64.34,0
1535,504438,63.49,0.00,0.00,0.00,64.13,0
1536,504745,63.49,0.00,0.00,0.00,63.91,0
1537,505052,63.49,0.00,0.00,0.00,63.70,0
1538,505359,62.55,-0.94,0.94,-3.07,63.30,0
1539,505666,62.55,0.00,0.00,0.00,63.11,0
1540,505973,62.55,0.00,0.00,0.00,62.92,0
1541,506280,61.48,-1.06,1.06,-3.46,62.52,0
1542,506587,61.48,0.00,0.00,0.00,62.12,0
1543,506893,60.54,-0.94,0.94,-3.08,61.72,0
1544,507200,60.54,0.00,0.00,0.00,61.32,0
1545,507506,60.54,0.00,0.00,0.00,60.92,0
1546,507812,60.54,0.00,0.00,0.00,60.73,0
1547,508118,60.54,0.00,0.00,0.00,60.54,0
1548,508424,60.54,0.00,0.00,0.00,60.54,0
1549,508730,60.54,0.00,0.00,0.00,60.54,0
1550,509036,60.54,0.00,0.00,0.00,60.54,0
1551,509342,59.49,-1.05,1.05,-3.42,60.33,0
1552,509649,59.49,0.00,0.00,0.00,60.12,0
1553,509955,59.49,0.00,0.00,0.00,59.91,0
1554,510261,58.43,-1.06,1.06,-3.47,59.49,0
1555,510568,58.43,0.00,0.00,0.00,59.07,0
1556,510874,58.43,0.00,0.00,0.00,58.86,0
1557,511180,58.43,0.00,0.00,0.00,58.64,0
1558,511486,58.43,0.00,0.00,0.00,58.43,0
1559,511792,57.49,-0.94,0.94,-3.08,58.24,0
1560,512098,57.49,0.00,0.00,0.00,58.05,0
1561,512404,57.49,0.00,0.00,0.00,57.86,0
1562,512710,56.42,-1.06,1.06,-3.47,57.46,0
1563,513016,56.42,0.00,0.00,0.00,57.06,0
1564,513322,56.42,0.00,0.00,0.00,56.85,0
1565,513628,56.42,0.00,0.00,0.00,56.64,0
1566,513934,56.42,0.00,0.00,0.00,56.42,0
1567,514240,56.42,0.00,0.00,0.00,56.42,0
1568,514546,56.42,0.00,0.00,0.00,56.42,0
1569,514852,56.42,0.00,0.00,0.00,56.42,0
1570,515158,56.42,0.00,0.00,0.00,56.42,0
1571,515464,56.42,0.00,0.00,0.00,56.42,0
1572,515770,56.42,0.00,0.00,0.00,56.42,0
1573,516076,55.48,-0.94,0.94,-3.08,56.23,0
1574,516382,55.48,0.00,0.00,0.00,56.05,0
1575,516688,56.42,0.94,0.94,3.08,56.05,0
1576,516994,56.42,0.00,0.00,0.00,56.05,0
1577,517300,56.42,0.00,0.00,0.00,56.05,0
1578,517606,55.48,-0.94,0.94,-3.08,56.05,0
1579,517912,54.42,-1.06,1.06,-3.47,55.83,0
1580,518218,54.42,0.00,0.00,0.00,55.43,0
1581,518524,54.42,0.00,0.00,0.00,55.03,0
1582,518830,54.42,0.00,0.00,0.00,54.63,0
1583,519136,54.42,0.00,0.00,0.00,54.42,0
1584,519442,54.42,0.00,0.00,0.00,54.42,0
1585,519748,54.42,0.00,0.00,0.00,54.42,0
1586,520054,54.42,0.00,0.00,0.00,54.42,0
1587,520360,54.42,0.00,0.00,0.00,54.42,0
1588,520666,54.42,0.00,0.00,0.00,54.42,0
1589,520972,54.42,0.00,0.00,0.00,54.42,0
1590,521278,54.42,0.00,0.00,0.00,54.42,0
1591,521584,54.42,0.00,0.00,0.00,54.42,0
1592,521890,54.42,0.00,0.00,0.00,54.42,0
1593,522196,54.42,0.00,0.00,0.00,54.42,0
1594,522502,54.42,0.00,0.00,0.00,54.42,0
1595,522808,54.42,0.00,0.00,0.00,54.42,0
1596,523114,54.42,0.00,0.00,0.00,54.42,0
1597,523420,54.42,0.00,0.00,0.00,54.42,0
1598,523726,54.42,0.00,0.00,0.00,54.42,0
1599,524032,54.42,0.00,0.00,0.00,54.42,0
1600,524338,54.42,0.00,0.00,0.00,54.42,0
1601,524644,54.42,0.00,0.00,0.00,54.42,0
1602,524950,54.42,0.00,0.00,0.00,54.42,0
1603,525256,54.42,0.00,0.00,0.00,54.42,0
1604,525562,54.42,0.00,0.00,0.00,54.42,0
1605,525868,53.47,-0.94,0.94,-3.08,54.23,0
1606,526174,53.47,0.00,0.00,0.00,54.04,0
1607,526480,48.40,-5.08,5.08,-16.59,52.84,0
1608,526786,39.32,-9.07,9.07,-29.65,49.82,1
1609,527091,29.19,-10.14,10.14,-33.23,44.77,1
1610,527396,28.25,-0.94,0.94,-3.09,39.73,1
1611,527701,28.25,0.00,0.00,0.00,34.68,1
1612,528006,28.25,0.00,0.00,0.00,30.65,1
1613,528311,28.25,0.00,0.00,0.00,28.43,1
1614,528616,28.25,0.00,0.00,0.00,28.25,1
1615,528921,28.25,0.00,0.00,0.00,28.25,1
1616,529226,28.25,0.00,0.00,0.00,28.25,1
1617,529531,28.25,0.00,0.00,0.00,28.25,1
1618,529836,28.25,0.00,0.00,0.00,28.25,1
1619,530141,28.25,0.00,0.00,0.00,28.25,1
1620,530446,28.25,0.00,0.00,0.00,28.25,1
1621,530751,28.25,0.00,0.00,0.00,28.25,1
1622,531056,28.25,0.00,0.00,0.00,28.25,1
1623,531361,28.25,0.00,0.00,0.00,28.25,1
1624,531666,28.25,0.00,0.00,0.00,28.25,1
1625,531971,28.25,0.00,0.00,0.00,28.25,1
1626,532276,28.25,0.00,0.00,0.00,28.25,1
1627,532581,28.25,0.00,0.00,0.00,28.25,1
1628,532886,28.25,0.00,0.00,0.00,28.25,1
1629,533191,28.25,0.00,0.00,0.00,28.25,1
1630,533496,28.25,0.00,0.00,0.00,28.25,1
1631,533801,28.25,0.00,0.00,0.00,28.25,1
1632,534106,28.25,0.00,0.00,0.00,28.25,1
1633,534411,28.25,0.00,0.00,0.00,28.25,1
1634,534716,28.25,0.00,0.00,0.00,28.25,1
1635,535021,28.25,0.00,0.00,0.00,28.25,1
1636,535326,28.25,0.00,0.00,0.00,28.25,1
1637,535631,28.25,0.00,0.00,0.00,28.25,1
1638,535936,28.25,0.00,0.00,0.00,28.25,1
1639,536241,28.25,0.00,0.00,0.00,28.25,1
1640,536546,28.25,0.00,0.00,0.00,28.25,1
1641,536851,28.25,0.00,0.00,0.00,28.25,1
1642,537156,28.25,0.00,0.00,0.00,28.25,1
1643,537461,28.25,0.00,0.00,0.00,28.25,1
1644,537766,28.25,0.00,0.00,0.00,28.25,1
1645,538071,28.25,0.00,0.00,0.00,28.25,1
1646,538376,28.25,0.00,0.00,0.00,28.25,1
1647,538681,28.25,0.00,0.00,0.00,28.25,1
1648,538986,28.25,0.00,0.00,0.00,28.25,1
1649,539291,28.25,0.00,0.00,0.00,28.25,1
1650,539596,28.25,0.00,0.00,0.00,28.25,1
1651,539901,28.25,0.00,0.00,0.00,28.25,1
1652,540206,28.25,0.00,0.00,0.00,28.25,1
1653,540511,28.25,0.00,0.00,0.00,28.25,1
1654,540816,28.25,0.00,0.00,0.00,28.25,1
1655,541121,28.25,0.00,0.00,0.00,28.25,1
1656,541426,28.25,0.00,0.00,0.00,28.25,1
1657,541731,28.25,0.00,0.00,0.00,28.25,1
1658,542036,28.25,0.00,0.00,0.00,28.25,1
1659,542341,28.25,0.00,0.00,0.00,28.25,1
1660,542646,28.25,0.00,0.00,0.00,28.25,1
1661,542951,28.25,0.00,0.00,0.00,28.25,1
1662,543256,28.25,0.00,0.00,0.00,28.25,1
1663,543561,28.25,0.00,0.00,0.00,28.25,1
1664,543866,28.25,0.00,0.00,0.00,28.25,1
1665,544171,28.25,0.00,0.00,0.00,28.25,1
1666,544476,29.19,0.94,0.94,3.09,28.43,1
1667,544781,29.19,0.00,0.00,0.00,28.62,1
1668,545086,30.25,1.06,1.06,3.49,29.02,1
1669,545391,31.20,0.94,0.94,3.09,29.61,1
1670,545696,31.20,0.00,0.00,0.00,30.20,1
1671,546001,31.20,0.00,0.00,0.00,30.61,1
1672,546306,31.20,0.00,0.00,0.00,31.01,1
1673,546611,32.26,1.06,1.06,3.49,31.41,1
1674,546916,32.26,0.00,0.00,0.00,31.62,1
1675,547221,32.26,0.00,0.00,0.00,31.83,1
1676,547526,32.26,0.00,0.00,0.00,32.05,1
1677,547831,32.26,0.00,0.00,0.00,32.26,1
1678,548136,33.20,0.94,0.94,3.09,32.45,1
1679,548441,33.20,0.00,0.00,0.00,32.64,1
1680,548746,33.20,0.00,0.00,0.00,32.83,1
1681,549051,33.20,0.00,0.00,0.00,33.01,1
1682,549356,33.20,0.00,0.00,0.00,33.20,1
1683,549661,34.27,1.06,1.06,3.49,33.42,1
1684,549966,34.27,0.00,0.00,0.00,33.63,1
1685,550271,34.27,0.00,0.00,0.00,33.84,1
1686,550576,35.33,1.06,1.06,3.49,34.27,1
1687,550881,35.33,0.00,0.00,0.00,34.69,1
1688,551186,35.33,0.00,0.00,0.00,34.90,1
1689,551491,35.33,0.00,0.00,0.00,35.12,1
1690,551796,36.27,0.94,0.94,3.09,35.52,1
1691,552101,36.27,0.00,0.00,0.00,35.71,1
1692,552406,36.27,0.00,0.00,0.00,35.89,1
1693,552711,36.27,0.00,0.00,0.00,36.08,1
1694,553016,36.27,0.00,0.00,0.00,36.27,1
1695,553321,36.27,0.00,0.00,0.00,36.27,1
1696,553626,36.27,0.00,0.00,0.00,36.27,1
1697,553931,36.27,0.00,0.00,0.00,36.27,1
1698,554236,36.27,0.00,0.00,0.00,36.27,1
1699,554541,36.27,0.00,0.00,0.00,36.27,1
1700,554846,35.33,-0.94,0.94,-3.09,36.08,1
1701,555151,34.27,-1.06,1.06,-3.49,35.68,1
1702,555456,34.27,0.00,0.00,0.00,35.28,1
1703,555761,34.27,0.00,0.00,0.00,34.88,1
1704,556066,33.20,-1.06,1.06,-3.49,34.27,1
1705,556371,33.20,0.00,0.00,0.00,33.84,1
1706,556676,33.20,0.00,0.00,0.00,33.63,1
1707,556981,32.26,-0.94,0.94,-3.09,33.23,1
1708,557286,32.26,0.00,0.00,0.00,32.83,1
1709,557591,31.20,-1.06,1.06,-3.49,32.42,1
1710,557896,31.20,0.00,0.00,0.00,32.02,1
1711,558201,31.20,0.00,0.00,0.00,31.62,1
1712,558506,30.25,-0.94,0.94,-3.09,31.22,1
1713,558811,30.25,0.00,0.00,0.00,30.82,1
1714,559116,29.19,-1.06,1.06,-3.49,30.42,1
1715,559421,29.19,0.00,0.00,0.00,30.02,1
1716,559726,29.19,0.00,0.00,0.00,29.61,1
1717,560031,29.19,0.00,0.00,0.00,29.40,1
1718,560336,29.19,0.00,0.00,0.00,29.19,1
1719,560641,29.19,0.00,0.00,0.00,29.19,1
1720,560946,29.19,0.00,0.00,0.00,29.19,1
1721,561251,28.25,-0.94,0.94,-3.09,29.00,1
1722,561556,28.25,0.00,0.00,0.00,28.81,1
1723,561861,28.25,0.00,0.00,0.00,28.62,1
1724,562166,28.25,0.00,0.00,0.00,28.43,1
1725,562471,28.25,0.00,0.00,0.00,28.25,1
1726,562776,28.25,0.00,0.00,0.00,28.25,1
1727,563081,28.25,0.00,0.00,0.00,28.25,1
1728,563386,28.25,0.00,0.00,0.00,28.25,1
1729,563691,28.25,0.00,0.00,0.00,28.25,1
1730,563996,28.25,0.00,0.00,0.00,28.25,1
1731,564301,28.25,0.00,0.00,0.00,28.25,1
1732,564606,28.25,0.00,0.00,0.00,28.25,1
1733,564911,28.25,0.00,0.00,0.00,28.25,1
1734,565216,28.25,0.00,0.00,0.00,28.25,1
1735,565521,28.25,0.00,0.00,0.00,28.25,1
1736,565826,28.25,0.00,0.00,0.00,28.25,1
1737,566131,28.25,0.00,0.00,0.00,28.25,1
1738,566436,28.25,0.00,0.00,0.00,28.25,1
1739,566741,28.25,0.00,0.00,0.00,28.25,1
1740,567046,27.18,-1.06,1.06,-3.49,28.03,1
1741,567351,27.18,0.00,0.00,0.00,27.82,1
1742,567655,27.18,0.00,0.00,0.00,27.61,1
1743,567959,27.18,0.00,0.00,0.00,27.40,1
1744,568263,27.18,0.00,0.00,0.00,27.18,1
1745,568567,27.18,0.00,0.00,0.00,27.18,1
1746,568871,27.18,0.00,0.00,0.00,27.18,1
1747,569175,27.18,0.00,0.00,0.00,27.18,1
1748,569479,27.18,0.00,0.00,0.00,27.18,1
1749,569783,27.18,0.00,0.00,0.00,27.18,1
1750,570087,27.18,0.00,0.00,0.00,27.18,1
1751,570391,27.18,0.00,0.00,0.00,27.18,1
1752,570695,27.18,0.00,0.00,0.00,27.18,1
1753,570999,27.18,0.00,0.00,0.00,27.18,1
1754,571303,27.18,0.00,0.00,0.00,27.18,1
1755,571607,27.18,0.00,0.00,0.00,27.18,1
1756,571911,27.18,0.00,0.00,0.00,27.18,1
1757,572215,26.14,-1.05,1.05,-3.44,26.97,1
1758,572520,26.14,0.00,0.00,0.00,26.76,1
1759,572824,26.14,0.00,0.00,0.00,26.56,1
1760,573128,26.14,0.00,0.00,0.00,26.35,1
1761,573432,26.14,0.00,0.00,0.00,26.14,1
1762,573736,26.14,0.00,0.00,0.00,26.14,1
1763,574040,26.14,0.00,0.00,0.00,26.14,1
1764,574344,26.14,0.00,0.00,0.00,26.14,1
1765,574648,26.14,0.00,0.00,0.00,26.14,1
1766,574952,26.14,0.00,0.00,0.00,26.14,1
1767,575256,26.14,0.00,0.00,0.00,26.14,1
1768,575560,26.14,0.00,0.00,0.00,26.14,1
1769,575864,26.14,0.00,0.00,0.00,26.14,1
1770,576168,26.14,0.00,0.00,0.00,26.14,1
1771,576472,26.14,0.00,0.00,0.00,26.14,1
1772,576776,26.14,0.00,0.00,0.00,26.14,1
1773,577080,26.14,0.00,0.00,0.00,26.14,1
1774,577384,26.14,0.00,0.00,0.00,26.14,1
1775,577688,26.14,0.00,0.00,0.00,26.14,1
1776,577992,26.14,0.00,0.00,0.00,26.14,1
1777,578296,26.14,0.00,0.00,0.00,26.14,1
1778,578600,26.14,0.00,0.00,0.00,26.14,1
1779,578904,25.19,-0.94,0.94,-3.10,25.95,1
1780,579209,25.19,0.00,0.00,0.00,25.76,1
1781,579513,24.13,-1.06,1.06,-3.50,25.36,1
1782,579818,24.13,0.00,0.00,0.00,24.96,1
1783,580122,24.13,0.00,0.00,0.00,24.56,1
1784,580426,24.13,0.00,0.00,0.00,24.34,1
1785,580730,24.13,0.00,0.00,0.00,24.13,1
1786,581034,24.13,0.00,0.00,0.00,24.13,1
1787,581338,24.13,0.00,0.00,0.00,24.13,1
1788,581642,24.13,0.00,0.00,0.00,24.13,1
1789,581946,24.13,0.00,0.00,0.00,24.13,1
1790,582250,24.13,0.00,0.00,0.00,24.13,1
1791,582554,24.13,0.00,0.00,0.00,24.13,1
1792,582858,24.13,0.00,0.00,0.00,24.13,1
1793,583162,24.13,0.00,0.00,0.00,24.13,1
1794,583466,24.13,0.00,0.00,0.00,24.13,1
1795,583770,24.13,0.00,0.00,0.00,24.13,1
1796,584074,24.13,0.00,0.00,0.00,24.13,1
1797,584378,24.13,0.00,0.00,0.00,24.13,1
1798,584682,24.13,0.00,0.00,0.00,24.13,1
1799,584986,24.13,0.00,0.00,0.00,24.13,1
1800,585290,24.13,0.00,0.00,0.00,24.13,1
1801,585594,24.13,0.00,0.00,0.00,24.13,1
1802,585898,24.13,0.00,0.00,0.00,24.13,1
1803,586202,24.13,0.00,0.00,0.00,24.13,1
1804,586506,24.13,0.00,0.00,0.00,24.13,1
1805,586810,24.13,0.00,0.00,0.00,24.13,1
1806,587114,24.13,0.00,0.00,0.00,24.13,1
1807,587418,24.13,0.00,0.00,0.00,24.13,1
1808,587722,24.13,0.00,0.00,0.00,24.13,1
1809,588026,24.13,0.00,0.00,0.00,24.13,1
1810,588330,24.13,0.00,0.00,0.00,24.13,1
1811,588634,24.13,0.00,0.00,0.00,24.13,1
1812,588938,24.13,0.00,0.00,0.00,24.13,1
1813,589242,24.13,0.00,0.00,0.00,24.13,1
1814,589546,24.13,0.00,0.00,0.00,24.13,1
1815,589850,24.13,0.00,0.00,0.00,24.13,1
1816,590154,24.13,0.00,0.00,0.00,24.13,1
1817,590458,24.13,0.00,0.00,0.00,24.13,1
1818,590762,24.13,0.00,0.00,0.00,24.13,1
1819,591066,24.13,0.00,0.00,0.00,24.13,1
1820,591370,24.13,0.00,0.00,0.00,24.13,1
1821,591674,24.13,0.00,0.00,0.00,24.13,1
1822,591978,24.13,0.00,0.00,0.00,24.13,1
1823,592282,24.13,0.00,0.00,0.00,24.13,1
1824,592586,24.13,0.00,0.00,0.00,24.13,1
1825,592890,24.13,0.00,0.00,0.00,24.13,1
1826,593194,24.13,0.00,0.00,0.00,24.13,1
1827,593498,24.13,0.00,0.00,0.00,24.13,1
1828,593802,24.13,0.00,0.00,0.00,24.13,1
1829,594106,24.13,0.00,0.00,0.00,24.13,1
1830,594410,24.13,0.00,0.00,0.00,24.13,1
1831,594714,24.13,0.00,0.00,0.00,24.13,1
1832,595018,24.13,0.00,0.00,0.00,24.13,1
1833,595322,24.13,0.00,0.00,0.00,24.13,1
1834,595626,24.13,0.00,0.00,0.00,24.13,1
1835,595930,24.13,0.00,0.00,0.00,24.13,1
1836,596234,24.13,0.00,0.00,0.00,24.13,1
1837,596538,24.13,0.00,0.00,0.00,24.13,1
1838,596842,24.13,0.00,0.00,0.00,24.13,1
1839,597146,24.13,0.00,0.00,0.00,24.13,1
1840,597450,24.13,0.00,0.00,0.00,24.13,1
1841,597754,24.13,0.00,0.00,0.00,24.13,1
1842,598058,24.13,0.00,0.00,0.00,24.13,1
1843,598362,24.13,0.00,0.00,0.00,24.13,1
1844,598666,24.13,0.00,0.00,0.00,24.13,1
1845,598970,24.13,0.00,0.00,0.00,24.13,1
1846,599274,24.13,0.00,0.00,0.00,24.13,1
1847,599578,24.13,0.00,0.00,0.00,24.13,1
1848,599882,24.13,0.00,0.00,0.00,24.13,1
1849,600186,24.13,0.00,0.00,0.00,24.13,1
1850,600490,24.13,0.00,0.00,0.00,24.13,1
1851,600794,24.13,0.00,0.00,0.00,24.13,1
1852,601098,24.13,0.00,0.00,0.00,24.13,1
1853,601402,24.13,0.00,0.00,0.00,24.13,1
1854,601706,24.13,0.00,0.00,0.00,24.13,1
1855,602010,24.13,0.00,0.00,0.00,24.13,1
1856,602314,24.13,0.00,0.00,0.00,24.13,1
1857,602618,24.13,0.00,0.00,0.00,24.13,1
1858,602922,24.13,0.00,0.00,0.00,24.13,1
1859,603226,24.13,0.00,0.00,0.00,24.13,1
1860,603530,24.13,0.00,0.00,0.00,24.13,1
1861,603834,24.13,0.00,0.00,0.00,24.13,1
1862,604138,24.13,0.00,0.00,0.00,24.13,1
1863,604442,24.13,0.00,0.00,0.00,24.13,1
1864,604746,24.13,0.00,0.00,0.00,24.13,1
1865,605050,24.13,0.00,0.00,0.00,24.13,1
1866,605354,24.13,0.00,0.00,0.00,24.13,1
1867,605658,24.13,0.00,0.00,0.00,24.13,1
1868,605962,24.13,0.00,0.00,0.00,24.13,1
1869,606266,24.13,0.00,0.00,0.00,24.13,1
1870,606570,24.13,0.00,0.00,0.00,24.13,1
1871,606874,24.13,0.00,0.00,0.00,24.13,1
1872,607178,24.13,0.00,0.00,0.00,24.13,1
1873,607482,24.13,0.00,0.00,0.00,24.13,1
1874,607786,24.13,0.00,0.00,0.00,24.13,1
1875,608090,24.13,0.00,0.00,0.00,24.13,1
1876,608394,24.13,0.00,0.00,0.00,24.13,1
1877,608698,24.13,0.00,0.00,0.00,24.13,1
1878,609002,24.13,0.00,0.00,0.00,24.13,1
1879,609306,24.13,0.00,0.00,0.00,24.13,1
1880,609610,24.13,0.00,0.00,0.00,24.13,1
1881,609914,24.13,0.00,0.00,0.00,24.13,1
1882,610218,24.13,0.00,0.00,0.00,24.13,1
1883,610522,24.13,0.00,0.00,0.00,24.13,1
1884,610826,24.13,0.00,0.00,0.00,24.13,1
1885,611130,24.13,0.00,0.00,0.00,24.13,1
1886,611434,24.13,0.00,0.00,0.00,24.13,1
1887,611738,24.13,0.00,0.00,0.00,24.13,1
1888,612042,24.13,0.00,0.00,0.00,24.13,1
1889,612346,25.19,1.06,1.06,3.50,24.34,1
1890,612650,26.14,0.94,0.94,3.10,24.74,1
1891,612954,26.14,0.00,0.00,0.00,25.15,1
1892,613258,26.14,0.00,0.00,0.00,25.55,1
1893,613562,26.14,0.00,0.00,0.00,25.95,1
1894,613866,27.18,1.05,1.05,3.44,26.35,1
1895,614171,27.18,0.00,0.00,0.00,26.56,1
1896,614475,27.18,0.00,0.00,0.00,26.76,1
1897,614779,27.18,0.00,0.00,0.00,26.97,1
1898,615083,28.25,1.06,1.06,3.50,27.40,1
1899,615388,28.25,0.00,0.00,0.00,27.61,1
1900,615693,28.25,0.00,0.00,0.00,27.82,1
1901,615998,29.19,0.94,0.94,3.09,28.22,1
1902,616303,29.19,0.00,0.00,0.00,28.62,1
1903,616608,29.19,0.00,0.00,0.00,28.81,1
1904,616913,30.25,1.06,1.06,3.49,29.21,1
1905,617218,30.25,0.00,0.00,0.00,29.61,1
1906,617523,30.25,0.00,0.00,0.00,29.83,1
1907,617828,30.25,0.00,0.00,0.00,30.04,1
1908,618133,30.25,0.00,0.00,0.00,30.25,1
1909,618438,30.25,0.00,0.00,0.00,30.25,1
1910,618743,30.25,0.00,0.00,0.00,30.25,1
1911,619048,30.25,0.00,0.00,0.00,30.25,1
1912,619353,29.19,-1.06,1.06,-3.49,30.04,1
1913,619658,29.19,0.00,0.00,0.00,29.83,1
1914,619963,29.19,0.00,0.00,0.00,29.61,1
1915,620268,29.19,0.00,0.00,0.00,29.40,1
1916,620573,29.19,0.00,0.00,0.00,29.19,1
1917,620878,29.19,0.00,0.00,0.00,29.19,1
1918,621183,29.19,0.00,0.00,0.00,29.19,1
1919,621488,29.19,0.00,0.00,0.00,29.19,1
1920,621793,29.19,0.00,0.00,0.00,29.19,1
1921,622098,29.19,0.00,0.00,0.00,29.19,1
1922,622403,29.19,0.00,0.00,0.00,29.19,1
1923,622708,29.19,0.00,0.00,0.00,29.19,1
1924,623013,29.19,0.00,0.00,0.00,29.19,1
1925,623318,29.19,0.00,0.00,0.00,29.19,1
1926,623623,29.19,0.00,0.00,0.00,29.19,1
1927,623928,30.25,1.06,1.06,3.49,29.40,1
1928,624233,30.25,0.00,0.00,0.00,29.61,1
1929,624538,30.25,0.00,0.00,0.00,29.83,1
1930,624843,30.25,0.00,0.00,0.00,30.04,1
1931,625148,30.25,0.00,0.00,0.00,30.25,1
1932,625453,30.25,0.00,0.00,0.00,30.25,1
1933,625758,30.25,0.00,0.00,0.00,30.25,1
1934,626063,30.25,0.00,0.00,0.00,30.25,1
1935,626368,30.25,0.00,0.00,0.00,30.25,1
1936,626673,30.25,0.00,0.00,0.00,30.25,1
1937,626978,30.25,0.00,0.00,0.00,30.25,1
1938,627283,30.25,0.00,0.00,0.00,30.25,1
1939,627588,30.25,0.00,0.00,0.00,30.25,1
1940,627893,30.25,0.00,0.00,0.00,30.25,1
1941,628198,30.25,0.00,0.00,0.00,30.25,1
1942,628503,31.20,0.94,0.94,3.09,30.44,1
1943,628808,31.20,0.00,0.00,0.00,30.63,1
1944,629113,32.26,1.06,1.06,3.49,31.03,1
1945,629418,33.20,0.94,0.94,3.09,31.62,1
1946,629723,33.20,0.00,0.00,0.00,32.21,1
1947,630028,33.20,0.00,0.00,0.00,32.61,1
1948,630333,33.20,0.00,0.00,0.00,33.01,1
1949,630638,33.20,0.00,0.00,0.00,33.20,1
1950,630943,33.20,0.00,0.00,0.00,33.20,1
1951,631248,33.20,0.00,0.00,0.00,33.20,1
1952,631553,33.20,0.00,0.00,0.00,33.20,1
1953,631858,33.20,0.00,0.00,0.00,33.20,1
1954,632163,33.20,0.00,0.00,0.00,33.20,1
1955,632468,33.20,0.00,0.00,0.00,33.20,1
1956,632773,33.20,0.00,0.00,0.00,33.20,1
1957,633078,34.27,1.06,1.06,3.49,33.42,1
1958,633383,34.27,0.00,0.00,0.00,33.63,1
1959,633688,34.27,0.00,0.00,0.00,33.84,1
1960,633993,34.27,0.00,0.00,0.00,34.05,1
1961,634298,34.27,0.00,0.00,0.00,34.27,1
1962,634603,34.27,0.00,0.00,0.00,34.27,1
1963,634908,35.33,1.06,1.06,3.49,34.48,1
1964,635213,35.33,0.00,0.00,0.00,34.69,1
1965,635518,35.33,0.00,0.00,0.00,34.90,1
1966,635823,35.33,0.00,0.00,0.00,35.12,1
1967,636128,34.27,-1.06,1.06,-3.49,35.12,1
1968,636433,34.27,0.00,0.00,0.00,34.90,1
1969,636738,35.33,1.06,1.06,3.49,34.90,1
1970,637043,35.33,0.00,0.00,0.00,34.90,1
1971,637348,35.33,0.00,0.00,0.00,34.90,1
1972,637653,35.33,0.00,0.00,0.00,35.12,1
1973,637958,35.33,0.00,0.00,0.00,35.33,1
1974,638263,35.33,0.00,0.00,0.00,35.33,1
1975,638568,35.33,0.00,0.00,0.00,35.33,1
1976,638873,35.33,0.00,0.00,0.00,35.33,1
1977,639178,35.33,0.00,0.00,0.00,35.33,1
1978,639483,35.33,0.00,0.00,0.00,35.33,1
1979,639788,35.33,0.00,0.00,0.00,35.33,1
1980,640093,36.27,0.94,0.94,3.09,35.52,1
1981,640398,36.27,0.00,0.00,0.00,35.71,1
1982,640703,36.27,0.00,0.00,0.00,35.89,1
1983,641008,36.27,0.00,0.00,0.00,36.08,1
1984,641313,36.27,0.00,0.00,0.00,36.27,1
1985,641618,36.27,0.00,0.00,0.00,36.27,1
1986,641923,36.27,0.00,0.00,0.00,36.27,1
1987,642228,36.27,0.00,0.00,0.00,36.27,1
1988,642533,36.27,0.00,0.00,0.00,36.27,1
1989,642838,36.27,0.00,0.00,0.00,36.27,1
1990,643143,36.27,0.00,0.00,0.00,36.27,1
1991,643448,36.27,0.00,0.00,0.00,36.27,1
1992,643753,36.27,0.00,0.00,0.00,36.27,1
1993,644058,36.27,0.00,0.00,0.00,36.27,1
1994,644363,36.27,0.00,0.00,0.00,36.27,1
1995,644668,36.27,0.00,0.00,0.00,36.27,1
1996,644973,36.27,0.00,0.00,0.00,36.27,1
1997,645278,36.27,0.00,0.00,0.00,36.27,1
1998,645583,36.27,0.00,0.00,0.00,36.27,1
1999,645888,36.27,0.00,0.00,0.00,36.27,1
2000,646193,36.27,0.00,0.00,0.00,36.27,1
2001,646498,36.27,0.00,0.00,0.00,36.27,1
2002,646803,36.27,0.00,0.00,0.00,36.27,1
