time,ax,ay,az,gx,gy,gz,label
8136,-3.651,0.136,12.177,0.174,2.531,-2.892,0
8160,-3.656,0.081,12.167,0.426,2.554,-3.060,0
8184,-3.649,0.115,12.155,0.800,3.218,-2.953,0
8208,-3.649,0.129,11.995,0.891,3.363,-2.640,0
8232,-3.677,0.160,11.961,0.510,2.546,-2.418,0
8256,-3.709,0.141,12.167,0.174,3.127,-2.663,0
8280,-3.651,0.084,12.129,0.304,3.661,-2.854,0
8304,-3.757,0.175,12.076,0.494,3.401,-3.304,0
8328,-3.723,0.115,12.050,0.243,2.936,-2.846,0
8352,-3.785,0.101,12.079,0.235,2.966,-2.770,0
8376,-3.728,0.139,12.177,0.510,3.707,-2.937,0
8400,-3.800,0.110,12.036,1.075,2.920,-3.281,0
8424,-3.790,0.151,12.055,0.510,2.676,-3.037,0
8448,-3.819,0.132,12.043,0.418,2.905,-2.808,0
8472,-3.802,0.122,12.009,0.655,2.211,-2.777,0
8496,-3.845,0.115,12.062,0.319,2.409,-2.953,0
8520,-3.804,0.156,12.100,0.334,2.195,-3.029,0
8544,-3.821,0.091,11.964,0.204,2.035,-2.777,0
8568,-3.840,0.170,12.026,-0.361,2.142,-2.708,0
8592,-3.812,0.141,12.038,-0.177,1.707,-2.617,0
8616,-3.879,0.089,11.983,-0.399,1.974,-2.533,0
8640,-3.917,0.110,12.069,-0.582,2.050,-2.754,0
8664,-3.879,0.113,12.033,-0.819,1.730,-2.762,0
8688,-3.862,0.158,12.091,-0.376,1.501,-2.670,0
8712,-3.895,0.129,12.014,0.006,2.363,-2.655,0
8736,-3.869,0.120,11.990,-0.017,2.058,-2.915,0
8760,-3.879,0.144,11.969,-0.101,2.272,-2.991,0
8784,-3.915,0.091,12.057,-0.513,1.638,-2.731,0
8808,-3.905,0.129,12.079,-0.215,1.966,-2.846,0
8832,-3.879,0.091,12.012,0.281,2.073,-2.762,0
8856,-3.984,0.177,12.050,0.449,2.294,-2.937,0
8880,-3.934,0.132,12.028,-0.231,2.546,-2.800,0
8904,-3.936,0.115,11.947,-0.307,2.684,-2.525,0
8928,-4.034,0.175,12.045,0.204,2.592,-2.861,0
