time,ax,ay,az,gx,gy,gz,label
11591,0.230,7.465,8.914,-17.812,-2.318,-1.593,0
11615,0.227,7.242,8.863,-29.980,0.239,-3.562,0
11639,0.256,7.336,9.230,-42.789,0.697,-4.791,0
11663,0.357,7.173,9.421,-52.995,-0.188,-4.639,0
11687,0.285,6.948,9.558,-62.369,-4.348,-5.455,0
11711,0.302,6.771,9.910,-68.735,-8.852,-5.631,0
11735,0.529,6.548,10.147,-71.964,-6.974,-5.593,0
11759,0.481,6.452,10.520,-72.155,-4.661,-6.898,0
11783,0.421,6.182,10.530,-71.789,-5.699,-7.486,0
11807,0.215,5.842,10.391,-77.697,-4.196,-8.295,0
11831,0.283,5.284,10.769,-86.186,0.339,-10.890,0
11855,0.338,5.047,11.176,-89.529,4.972,-15.348,0
11879,0.314,5.028,11.389,-87.529,2.697,-17.761,0
11903,0.113,4.774,11.574,-85.804,8.270,-16.952,0
11927,0.101,4.276,11.619,-85.987,4.766,-17.669,0
11951,0.146,4.132,12.033,-84.842,-12.165,-18.142,0
11975,0.057,3.958,12.242,-79.972,-9.646,-16.982,0
11999,0.156,3.627,12.325,-77.025,-10.348,-16.410,0
12023,0.247,3.421,12.565,-74.178,-18.944,-16.707,0
12047,0.354,3.124,12.184,-67.109,-17.631,-16.669,0
12071,0.057,2.849,12.440,-60.987,-17.005,-15.494,0
12095,0.208,2.665,12.735,-56.682,-24.806,-14.677,0
12119,0.457,2.471,12.931,-49.827,-27.470,-14.005,0
12143,0.438,2.093,12.699,-42.003,-17.348,-14.524,0
